old_id	id	startnum	endnum	textname	author	genre	year	Voice	IO	DO	To	Order
5247	7317	87336	87382	"The Wigwam and the Cabin, volume 2"		FIC	1845	Passive	Noun	Noun	To	AccDat
1720	758144	58605	58676	Domestic Manners of the Americans	"Trollope, Fanny, 1779-1863"	NF	1832	Passive	Noun	Noun	To	AccDat
5242	7317	53538	53612	"The Wigwam and the Cabin, volume 2"		FIC	1845	Passive	Pronoun	Noun	NoTo	AccDat
40269	451620	3849	3868	Yankee from Olympus: The story of Justice Holmes	Catherine Drinker Bowen	MAG	1943	Passive	Noun	NA	NoTo	DatAcc
40265	431266	1640	1655	An Open Letter to Frenchmen	Jacques Maritain	MAG	1943	Passive	Noun	NA	NoTo	DatAcc
14304	2551	38322	38358	Ishmael In the Depths		FIC	1876	Passive	Pronoun	Noun	NoTo	AccDat
45965	773605	2770	2802	A Reviewer's ABC	Conrad Aiken	NF	1958	Passive	Pronoun	NA	NoTo	AccDat
17966	4516	43913	43964	Looking Backward 2000-1887	"Bellamy, Edward, 1850-1898"	FIC	1887	Passive	Noun	Noun	To	AccDat
17967	4516	45861	45879	Looking Backward 2000-1887	"Bellamy, Edward, 1850-1898"	FIC	1887	Passive	Noun	NA	NoTo	DatAcc
17965	4516	38129	38169	Looking Backward 2000-1887	"Bellamy, Edward, 1850-1898"	FIC	1887	Passive	Noun	NA	NoTo	DatAcc
45968	773605	18580	18627	A Reviewer's ABC	Conrad Aiken	NF	1958	Passive	Pronoun	NA	NoTo	DatAcc
49737	478966	6807	6822	England's cruel earth	Ronald Blythe	MAG	1969	Passive	Pronoun	Noun	To	AccDat
57016	25032	57449	57474	No Recking Made	Joanne Greenberg	FIC	1993	Passive	Noun	Pronoun	To	AccDat
53432	10670	6637	6649	Random Winds		FIC	1980	Passive	Noun	NA	NoTo	DatAcc
57015	25032	57326	57334	No Recking Made	Joanne Greenberg	FIC	1993	Passive	Noun	Noun	To	AccDat
21514	3673	47947	47961	"The Ape, the Idiot &amp; Other People"		FIC	1897	Passive	Noun	Pronoun	To	AccDat
49845	490677	7744	7777	Reflections	"Goodwin, Richard N."	MAG	1969	Passive	Noun	Noun	NoTo	DatAcc
21513	3673	45437	45460	"The Ape, the Idiot &amp; Other People"		FIC	1897	Passive	Pronoun	NA	To	DatAcc
49840	494579	1606	1619	Black Homeowning	"Boles, Alan"	MAG	1969	Passive	Noun	Noun	To	AccDat
48876	774281	1532	1546	Tatnall on Testing	F. G. Tatnall	NF	1966	Passive	Pronoun	NA	NoTo	DatAcc
48870	98656	243	264	ATLANTA FALCONS		MAG	1966	Passive	Noun	NA	NoTo	DatAcc
12469	558629	6631	6645	French and German Diplomacy after Sadowa	C. K. Adams	MAG	1871	Passive	Noun	Noun	To	AccDat
12467	558628	11857	11910	Language and Education	W. D. Whitney	MAG	1871	Passive	Noun	Noun	To	AccDat
12460	558588	9909	9957	An Erie Raid	Charles F. Adams	MAG	1871	Passive	Noun	Noun	To	AccDat
12462	558591	6184	6218	Modern Architecture	Russell Sturgis	MAG	1871	Passive	Pronoun	Noun	NoTo	AccDat
12463	558591	8252	8271	Modern Architecture	Russell Sturgis	MAG	1871	Passive	Noun	NA	NoTo	DatAcc
50847	774227	26217	26238	The Image in Form	Adrian Stokes	NF	1972	Passive	Noun	Noun	NoTo	DatAcc
50841	479365	3507	3560	The white niggers of Newark	David K. Shipler	MAG	1972	Passive	Noun	NA	NoTo	DatAcc
50842	479400	1706	1729	A tax assessor has many friends	"George, Jr. Crile"	MAG	1972	Passive	Pronoun	NA	NoTo	DatAcc
50843	479400	6875	6944	A tax assessor has many friends	"George, Jr. Crile"	MAG	1972	Passive	Pronoun	NA	NoTo	DatAcc
50848	774227	62230	62237	The Image in Form	Adrian Stokes	NF	1972	Passive	Pronoun	NA	NoTo	DatAcc
19263	496125	7267	7343	The Press and Public Men	Henry V. Boynton	MAG	1891	Passive	Noun	NA	NoTo	DatAcc
46081	773648	10620	10641	An Introduction to the Physics of Mass Length and Time	Norman Feather 	NF	1959	Passive	Noun	NA	NoTo	DatAcc
46084	773648	14638	14661	An Introduction to the Physics of Mass Length and Time	Norman Feather 	NF	1959	Passive	Noun	Noun	To	AccDat
46088	773648	16595	16643	An Introduction to the Physics of Mass Length and Time	Norman Feather 	NF	1959	Passive	Noun	NA	NoTo	DatAcc
2550	7268	42982	43002	Home		FIC	1835	Passive	Pronoun	Noun	To	AccDat
2557	7172	110588	110668	Horse Shoe Robinson: A Tale of the Tory Ascendency . . 		FIC	1835	Passive	Noun	Noun	To	DatAcc
2558	7172	113827	113853	Horse Shoe Robinson: A Tale of the Tory Ascendency . . 		FIC	1835	Passive	Pronoun	Noun	To	AccDat
43109	492411	1490	1592	The Foredoomed Mission of General Marshall	"Alsop, Joseph"	MAG	1950	Passive	Noun	NA	NoTo	DatAcc
43108	492411	750	776	The Foredoomed Mission of General Marshall	"Alsop, Joseph"	MAG	1950	Passive	Noun	NA	NoTo	DatAcc
57236	773791	9698	9724	Theoretical Bases of Indo-European Linguistics	Winfred P. Lehmann	NF	1993	Passive	Noun	Noun	To	AccDat
57237	773791	20098	20113	Theoretical Bases of Indo-European Linguistics	Winfred P. Lehmann	NF	1993	Passive	Noun	NA	NoTo	DatAcc
57234	25036	64397	64419	The Temptations of St. Ed and BrotherS	Frank Bergon	FIC	1993	Passive	Noun	Noun	NoTo	DatAcc
43103	431412	539	571	Do You Know What's Been Happening South of the Border	Michael Scully	MAG	1950	Passive	Noun	NA	NoTo	DatAcc
46558	431617	2355	2373	The Politics of Medicine	Edward T. Chase	MAG	1960	Passive	Pronoun	NA	NoTo	DatAcc
46551	23760	1459	1480	Royal Ascot: 	Mira Michal	FIC	1960	Passive	Pronoun	Noun	NoTo	DatAcc
46553	23766	2812	2849	Early sin in the early 'thirties: 	Victor Wolfson	FIC	1960	Passive	Pronoun	Noun	NoTo	AccDat
46552	23760	1626	1650	Royal Ascot: 	Mira Michal	FIC	1960	Passive	Pronoun	NA	NoTo	DatAcc
46554	23768	1100	1110	The mask: 	Mira Michal	FIC	1960	Passive	Pronoun	NA	NoTo	DatAcc
52558	733009	688	725	News Summary; International	JAMES T.WOOTEN Special to 	NEWS	1977	Passive	Noun	Noun	NoTo	DatAcc
52555	732962	913	962	Justice Agency Upholds Inquiry By F.B.I. Into Murder of Dr. King; INQUIRY INTO MURDER OF DR.KING IS UPHELD 	ANTHONY MARRO Special to 	NEWS	1977	Passive	Noun	Noun	To	AccDat
52550	733214	1003	1055	Letters		NEWS	1977	Passive	Noun	NA	NoTo	DatAcc
52552	733306	2036	2084	Letters		NEWS	1977	Passive	Pronoun	NA	NoTo	DatAcc
52553	733394	71	97	Letters		NEWS	1977	Passive	Noun	NA	NoTo	DatAcc
60428	31403	825	854	The price /	"Johnston, Joan, 1948- "	FIC	2004	Passive	Noun	NA	NoTo	DatAcc
60427	31403	624	647	The price /	"Johnston, Joan, 1948- "	FIC	2004	Passive	Noun	NA	NoTo	DatAcc
60426	421014	420	458	Add Years to Your Dog's Life	"Moore, Arden"	MAG	2004	Passive	Noun	NA	NoTo	DatAcc
9548	753265	7311	7368	The Contest in America	"Mill, John Stuart, 1806-1873"	NF	1862	Passive	Noun	Noun	To	AccDat
9546	500076	6328	6373	The Causes of the Rebellion	Hon. F. P. Stanton	MAG	1862	Passive	Noun	Noun	To	AccDat
914	7168	83212	83337	"The Buccaneers: A Romance of Our Own Count[r]y in Its Ancient Day . . . [by] Yclept Terentius Phlogobombos [pseud] . . . In Five Books,  Volume 1"		FIC	1827	Passive	Noun	Pronoun	To	AccDat
916	7169	20500	20691	"The Buccaneers: A Romance of Our Own Count[r]y in Its Ancient Day . . . [by] Yclept Terentius Phlogobombos [pseud] . . . In Five Books, Volume 2"		FIC	1827	Passive	Noun	Noun	To	AccDat
913	7168	83011	83202	"The Buccaneers: A Romance of Our Own Count[r]y in Its Ancient Day . . . [by] Yclept Terentius Phlogobombos [pseud] . . . In Five Books,  Volume 1"		FIC	1827	Passive	Noun	Noun	To	AccDat
49232	492231	10076	10107	'I don't know why I did it'	"Kobler, John"	MAG	1967	Passive	Noun	Pronoun	To	AccDat
57904	54193	9258	9280	Out of the Mouths	"Finch, Sheila"	FIC	1996	Passive	Noun	Pronoun	To	AccDat
49235	492345	413	448	The artist in pursuit of butterflies	"Gold, Herbert"	MAG	1967	Passive	Pronoun	NA	NoTo	DatAcc
57906	54314	16167	16204	The Moon Maid	"Robertson, R. Garcia y"	FIC	1996	Passive	Noun	Noun	To	AccDat
29251	1222	48788	48822	The Landloper		FIC	1915	Passive	Noun	NA	NoTo	DatAcc
29250	1222	33092	33151	The Landloper		FIC	1915	Passive	Pronoun	Noun	To	AccDat
29252	1222	50857	50906	The Landloper		FIC	1915	Passive	Pronoun	Noun	To	AccDat
34280	774373	36208	36226	"Helen Koues On Decorating the House: In the Early American, Colonial, English and Spanish Manner"	Helen Koues	NF	1928	Passive	Noun	Noun	To	AccDat
34282	774373	47574	47600	"Helen Koues On Decorating the House: In the Early American, Colonial, English and Spanish Manner"	Helen Koues	NF	1928	Passive	Noun	Noun	To	AccDat
34287	774296	7234	7263	Industrial Organization and Management	Ralph Currier Davis	NF	1928	Passive	Noun	Noun	To	AccDat
59509	14550	9962	9996	"Description Beggared, or the Allegory of Whiteness"	"Wellman, Mac, 1945-"	FIC	2001	Passive	Pronoun	Noun	To	AccDat
59502	12714	4104	4116	Chains of Junkdom	"Omtatah, Okoiti, fl. 1991-2003"	FIC	2001	Passive	Pronoun	NA	NoTo	DatAcc
59503	12714	13310	13330	Chains of Junkdom	"Omtatah, Okoiti, fl. 1991-2003"	FIC	2001	Passive	Pronoun	NA	NoTo	DatAcc
37885	469890	5163	5210	Can the schools save democracy?	Avis D. Carlson	MAG	1937	Passive	Pronoun	NA	NoTo	DatAcc
37884	469890	175	189	Can the schools save democracy?	Avis D. Carlson	MAG	1937	Passive	Noun	Noun	To	AccDat
37881	23348	3346	3363	The garish day	Dorothy Thomas	FIC	1937	Passive	Noun	NA	NoTo	DatAcc
37880	23348	1979	1998	The garish day	Dorothy Thomas	FIC	1937	Passive	Noun	Pronoun	To	AccDat
26642	486734	2024	2091	Editorials		MAG	1909	Passive	Noun	NA	To	DatAcc
50305	10534	37322	37330	Secret Woman		FIC	1970	Passive	Noun	Noun	To	AccDat
1446	7266	24854	24907	"Clarence; or, A Tale of Our Own Times, Volume 1"		FIC	1830	Passive	Noun	Noun	To	AccDat
23033	5662	115874	115951	The Masked Bridal	"Sheldon, Georgie, Mrs.,  1843-1926"	FIC	1900	Passive	Pronoun	Noun	To	AccDat
22349	592103	3623	3676	President Eliot as an Educational Reformer	William DeWitt Hyde	MAG	1899	Passive	Noun	Noun	To	AccDat
22346	592049	6984	7023	The Indian on the Reservation	George Bird Grinnell	MAG	1899	Passive	Noun	NA	NoTo	DatAcc
22342	592039	6311	6353	Colonial Expansion of the United States	A. Lawrence Lowell	MAG	1899	Passive	Noun	NA	NoTo	DatAcc
22341	592039	3215	3237	Colonial Expansion of the United States	A. Lawrence Lowell	MAG	1899	Passive	Noun	NA	NoTo	DatAcc
28619	773848	14096	14117	Beginnings in Animal Husbandry	Charles S. Plumb	NF	1914	Passive	Noun	NA	NoTo	DatAcc
28617	773848	517	535	Beginnings in Animal Husbandry	Charles S. Plumb	NF	1914	Passive	Noun	Noun	NoTo	AccDat
35628	698066	1341	1353	CURRY EXPLAINS ON STAND; DOYLE ARRIVES FOR QUESTIONING	CLARENCE H. STREIT. Special Cable to 	NEWS	1931	Passive	Noun	NA	NoTo	DatAcc
35621	697905	802	818	AMERICAN STRENGTH DETAILED BY STIMSON TO SPUR ARMS CUTS; Secretary Reports to League of Nations 	JOHN MacCORMAC. Special Cable to 	NEWS	1931	Passive	Noun	Noun	To	AccDat
35620	697899	1405	1418	"DYER ASKS HOOVER FOR LIGHT BEER LAW; Missouri Representative Bases Plea on Ground of Employment and Revenue.W.C.T.U. RIDICULES PLANHolds 21,000,000,00"	CHARLES A. SELDEN. Wireless to 	NEWS	1931	Passive	Noun	Noun	NoTo	AccDat
35625	697958	1748	1787	"BETHLEHEM BONUSES ARE CUT BY NEW PLAN, SALARIES INCREASED; Stockholders Approve Schwab's Proposal to Limit Future Rewards to Executives. MINORITY GROU"	CARLISLE MacDONALD. Special Cable to 	NEWS	1931	Passive	Noun	NA	NoTo	DatAcc
32934	688928	1820	1860	"CECIL SEES WANE OF ISOLATION HERE, BUT NO ALTERNATIVE; Deep-Seated Fear of Entangle- ments Seems to Block Any Move Toward "	LORD ROBERT CECIL.Special Cable to 	NEWS	1923	Passive	Pronoun	Noun	To	AccDat
23691	773877	3121	3138	Famous Pianists of To-Day and Yesterday	Henry C. Lahee	NF	1902	Passive	Noun	Noun	To	AccDat
23697	3805	37587	37625	The Flight of Pony Baker A Boy's Town Story		FIC	1902	Passive	Pronoun	Noun	NoTo	AccDat
32931	688905	359	375	ARMED MEN GUARD SERVICES AT CHURCH; State Troopers at Pillar of Fire Temple While Bishop Alma White Preaches. TELLS OF VISIT FROM KLAN Protection Agai		NEWS	1923	Passive	Pronoun	NA	NoTo	DatAcc
32933	688928	1418	1451	"CECIL SEES WANE OF ISOLATION HERE, BUT NO ALTERNATIVE; Deep-Seated Fear of Entangle- ments Seems to Block Any Move Toward "	LORD ROBERT CECIL.Special Cable to 	NEWS	1923	Passive	Noun	Noun	To	AccDat
56621	747029	4745	4761	The 4P approach to dealing with scientific uncertainty	"Constanza, Robert<BR>Cornwell, Laura"	NF	1992	Passive	Noun	NA	NoTo	DatAcc
56627	408669	1526	1544	How to Find Stocks That Will Beat the Tax Man	"Pare, Terence P."	MAG	1992	Passive	Pronoun	Pronoun	NoTo	DatAcc
23968	439511	4431	4450	Whistler	Royal Cortissoz	MAG	1903	Passive	Noun	Noun	NoTo	DatAcc
51164	773823	14524	14541	History of Science as Explanation	Maurice A. Finocchiaro	NF	1973	Passive	Noun	NA	NoTo	DatAcc
51168	10576	4839	4890	Hollow Hills		FIC	1973	Passive	Pronoun	NA	NoTo	DatAcc
61299	391259	144	160	Are We Overmedicating Our Kids?	Margaret Renkl	MAG	2007	Passive	Noun	Noun	To	AccDat
61298	387604	700	740	Baby Names: Why Cool is Hot	Pamela Redmond Satran	MAG	2007	Passive	Noun	Pronoun	To	AccDat
27271	436839	12429	12450	Within the pale	Mary Antin	MAG	1911	Passive	Pronoun	Noun	NoTo	AccDat
27270	436839	7058	7114	Within the pale	Mary Antin	MAG	1911	Passive	Pronoun	NA	NoTo	DatAcc
61297	387604	457	487	Baby Names: Why Cool is Hot	Pamela Redmond Satran	MAG	2007	Passive	Noun	NA	NoTo	DatAcc
27272	436886	5873	5918	The United States Navy	William H White	MAG	1911	Passive	Noun	Noun	To	AccDat
27275	436955	3466	3495	German and American methods of production	W H Dooley	MAG	1911	Passive	Noun	Pronoun	NoTo	DatAcc
27274	436955	320	371	German and American methods of production	W H Dooley	MAG	1911	Passive	Noun	Noun	To	AccDat
27277	436955	6793	6822	German and American methods of production	W H Dooley	MAG	1911	Passive	Noun	Noun	To	AccDat
25527	430330	2360	2400	Present-Day Tendencies in Fiction	Herbert W. Horwill	MAG	1907	Passive	Pronoun	Noun	NoTo	AccDat
25526	430304	5062	5146	Some Recent Guides To Culture	William Brewster	MAG	1907	Passive	Noun	Noun	NoTo	AccDat
195	8260	1828	1847	"Judith, Esther, and other poems"		FIC	1820	Passive	Pronoun	Noun	NoTo	AccDat
196	8260	2458	2496	"Judith, Esther, and other poems"		FIC	1820	Passive	Pronoun	Noun	NoTo	AccDat
191	753470	42947	43002	Journals of Two Expeditions into the Interior of New South Wales	"Oxley, John, 1781-1828"	NF	1820	Passive	Noun	Noun	To	AccDat
57571	394141	2098	2118	What families can teach	"Martone, Marilyn"	MAG	1995	Passive	Pronoun	NA	NoTo	DatAcc
57570	394141	2076	2097	What families can teach	"Martone, Marilyn"	MAG	1995	Passive	Pronoun	Noun	NoTo	DatAcc
57578	421028	504	526	Truth in labeling	"Schwartz, Gary"	MAG	1995	Passive	Noun	NA	NoTo	DatAcc
15498	743515	346	385	A MISCHIEVOUS ALLIANCE		NEWS	1880	Passive	Noun	Noun	To	AccDat
37415	10074	13939	13967	Vein of Iron	Ellen Glasgow	FIC	1935	Passive	Pronoun	NA	NoTo	DatAcc
31446	5302	76415	76464	The Beloved Woman	"Norris, Kathleen Thompson,  1880-1966"	FIC	1921	Passive	Noun	Noun	NoTo	AccDat
37411	10063	14502	14529	Time Out of Mind	Rachel Field	FIC	1935	Passive	Noun	Noun	To	AccDat
41821	23532	2973	3003	Maybe just a little one	R. Bretnor	FIC	1947	Passive	Noun	NA	NoTo	DatAcc
3451	586307	4836	4872	The Rank and File of Democracy. No. I. Pennsylvania		MAG	1838	Passive	Noun	Noun	To	DatAcc
41338	450176	6721	6767	My boyhood in a parsonage	Thomas W Lamont	MAG	1946	Passive	Noun	NA	NoTo	DatAcc
41339	450176	13107	13115	My boyhood in a parsonage	Thomas W Lamont	MAG	1946	Passive	Pronoun	NA	NoTo	DatAcc
41335	450010	8759	8778	Leo Tolstoy	Ernest J Simmons	MAG	1946	Passive	Noun	Noun	To	AccDat
41337	450176	3013	3051	My boyhood in a parsonage	Thomas W Lamont	MAG	1946	Passive	Pronoun	Noun	To	AccDat
40068	494209	1923	1961	The Truth about MacAruthur	"Brant, Irving"	MAG	1942	Passive	Pronoun	NA	NoTo	DatAcc
57794	773765	38560	38579	"Public Transport: Its Planning, Management, and Operation"	Peter White	NF	1995	Passive	Noun	Noun	To	AccDat
40067	494209	0	77	The Truth about MacAruthur	"Brant, Irving"	MAG	1942	Passive	Noun	Pronoun	To	AccDat
40066	494207	1691	1718	Why Henderson Goes	"Straight, Michael"	MAG	1942	Passive	Noun	NA	NoTo	DatAcc
40065	494207	712	752	Why Henderson Goes	"Straight, Michael"	MAG	1942	Passive	Pronoun	Noun	NoTo	DatAcc
14147	9808	39193	39233	"We and Our Neighbors: or, The Records of an Unfashionable Street. (Sequel to 'My Wife and I.') A Novel"		FIC	1875	Passive	Noun	Noun	To	AccDat
14146	9808	38873	38905	"We and Our Neighbors: or, The Records of an Unfashionable Street. (Sequel to 'My Wife and I.') A Novel"		FIC	1875	Passive	Pronoun	Noun	NoTo	AccDat
15815	769387	4678	4689	Hiawatha and the Iroquois Confederation A Study in Anthropology. A Paper Read at the Cincinnati M	"Hale, Horatio, 1817-1896"	NF	1881	Passive	Pronoun	Noun	To	AccDat
15816	756156	19336	19351	Houses and House-Life of the American Aborigines	"Morgan, Lewis H., 1818-1881"	NF	1881	Passive	Noun	Noun	To	AccDat
14350	558975	4822	4898	"Law in America, 1776 - 1876"	G. T. Bispham	MAG	1876	Passive	Noun	Noun	To	AccDat
33919	694460	139	175	"$130,000,000 Bank Merger Is Announced; [1]"		NEWS	1927	Passive	Noun	Noun	To	AccDat
33918	694460	93	114	"$130,000,000 Bank Merger Is Announced; [1]"		NEWS	1927	Passive	Noun	NA	NoTo	DatAcc
33913	694350	199	236	"$750,000 for Chicago U. in Jeffery's Will"		NEWS	1927	Passive	Noun	Noun	NoTo	DatAcc
33914	694354	421	450	A Bank Balance Is the Ballast Most Marriages Need		NEWS	1927	Passive	Noun	NA	NoTo	DatAcc
33916	694448	462	504	"COOLIDGE DENIES MAGRUDER PLEA TO RETAIN POST; Navy Ready for Emergency, Wilbur Says"		NEWS	1927	Passive	Noun	NA	NoTo	DatAcc
38038	10099	24797	24835	Northwest Passage	Kenneth Roberts	FIC	1937	Passive	Noun	Pronoun	To	AccDat
38033	774134	33510	33548	Principles of Modern  Education	Frank W. Thomas and Albert R. Lang	NF	1937	Passive	Noun	NA	NoTo	DatAcc
38032	774134	28483	28530	Principles of Modern  Education	Frank W. Thomas and Albert R. Lang	NF	1937	Passive	Pronoun	Noun	To	AccDat
38031	774134	26750	26771	Principles of Modern  Education	Frank W. Thomas and Albert R. Lang	NF	1937	Passive	Noun	Noun	To	AccDat
38037	491194	305	348	"Tom Jeff-he loves the president, but--"	"Alsop Jr., Joseph<BR>Catledge, Turner"	MAG	1937	Passive	Noun	Pronoun	To	AccDat
38035	774134	36476	36491	Principles of Modern  Education	Frank W. Thomas and Albert R. Lang	NF	1937	Passive	Noun	Noun	To	AccDat
38034	774134	34504	34532	Principles of Modern  Education	Frank W. Thomas and Albert R. Lang	NF	1937	Passive	Noun	Noun	To	AccDat
47599	441177	10736	10742	The Anarchists	"TUCHMAN, BARBARA W."	MAG	1963	Passive	Noun	Pronoun	To	AccDat
27494	679540	0	50	"CROPSEY AND MAYOR KEEP PLANS SECRET; Police Commissioner's Resignation May Come To-day -- Driscoll Likely to Go, Too"	Marconi Wireless Telegraph to 	NEWS	1911	Passive	Noun	Noun	To	AccDat
59952	47837	16235	16269	Killer of Children	R Garcia y Robertson	FIC	2003	Passive	Noun	NA	NoTo	DatAcc
47048	722193	772	792	'Cold War' Call-Ups May Omit Reserves; RESERVE CALL-UPS FACING NEW CURBS	JACK RAYMOND Special to 	NEWS	1961	Passive	Noun	Noun	To	AccDat
15368	1561	79904	79956	Bricks Without Straw	"Tourgée, Albion Winegar, 1838-1905"	FIC	1880	Passive	Noun	Pronoun	To	AccDat
15362	1561	32292	32311	Bricks Without Straw	"Tourgée, Albion Winegar, 1838-1905"	FIC	1880	Passive	Noun	Noun	To	AccDat
15360	1561	5316	5379	Bricks Without Straw	"Tourgée, Albion Winegar, 1838-1905"	FIC	1880	Passive	Pronoun	NA	NoTo	DatAcc
15364	1561	47960	48027	Bricks Without Straw	"Tourgée, Albion Winegar, 1838-1905"	FIC	1880	Passive	Noun	NA	NoTo	DatAcc
15365	1561	58744	58782	Bricks Without Straw	"Tourgée, Albion Winegar, 1838-1905"	FIC	1880	Passive	Pronoun	Noun	NoTo	DatAcc
31514	3572	13465	13490	The Curlytops and Their Pets or Uncle Toby's Strange Collection		FIC	1921	Passive	Noun	Noun	NoTo	DatAcc
19466	561632	4963	4993	Notes and Comments		MAG	1891	Passive	Pronoun	Noun	NoTo	AccDat
39077	704489	206	233	COURTNEY PUTS LIGHT ON 'CRIME AND POLITICS'; Pictures Discoveries of 'Fix' Aftermath		NEWS	1940	Passive	Noun	NA	NoTo	DatAcc
39078	704489	649	674	COURTNEY PUTS LIGHT ON 'CRIME AND POLITICS'; Pictures Discoveries of 'Fix' Aftermath		NEWS	1940	Passive	Pronoun	Noun	To	AccDat
39079	704537	207	218	"Manteno Jury, Out 56 Hours, Is Put to Bed"		NEWS	1940	Passive	Noun	Noun	To	AccDat
4045	762742	61102	61117	"Life of Tecumseh, and of His Brother the Prophet With a Historical Sketch of the Shawanoe Indians"	"Drake, Benjamin, 1794-1841"	NF	1841	Passive	Pronoun	Noun	To	AccDat
4041	762742	47260	47296	"Life of Tecumseh, and of His Brother the Prophet With a Historical Sketch of the Shawanoe Indians"	"Drake, Benjamin, 1794-1841"	NF	1841	Passive	Pronoun	Noun	NoTo	AccDat
4042	762742	48863	48921	"Life of Tecumseh, and of His Brother the Prophet With a Historical Sketch of the Shawanoe Indians"	"Drake, Benjamin, 1794-1841"	NF	1841	Passive	Pronoun	Noun	To	AccDat
4049	762742	79949	79986	"Life of Tecumseh, and of His Brother the Prophet With a Historical Sketch of the Shawanoe Indians"	"Drake, Benjamin, 1794-1841"	NF	1841	Passive	Noun	Noun	To	AccDat
43749	487578	36	49	Denmark: Something Rotten?	"Kirchner, Frederica"	MAG	1952	Passive	Noun	NA	NoTo	DatAcc
43742	715126	1249	1271	"BUS FINANCE PLAN OFFERED BY MAYOR AS TALKS COLLAPSE; State, City Yielding of Some Taxes Tied to New Set-Up for 5% Dividend Limit LINES CALL STEP TOO L"	A. H. RASKIN	NEWS	1952	Passive	Noun	Noun	To	AccDat
43740	715077	923	966	Durkin Confirmation Seen by Legislators; SENATE APPROVAL SEEN FOR DURKIN	JAMES RESTONSpecial to 	NEWS	1952	Passive	Noun	Noun	To	AccDat
46712	491785	1459	1502	TV's Most Provocative Show	"Frank, Stanley"	MAG	1960	Passive	Noun	Noun	To	AccDat
46711	491734	4712	4736	Can Democracy Survive?	"Parkinson, C. Northcote"	MAG	1960	Passive	Noun	NA	NoTo	DatAcc
46716	491857	2510	2539	The Case of the ANGRY ACTOR	"Jennings, Dean"	MAG	1960	Passive	Pronoun	NA	NoTo	DatAcc
46714	491793	2019	2076	I Saw What Makes Communism Work	"Alsop, Stewart"	MAG	1960	Passive	Noun	NA	NoTo	DatAcc
